vendorId,companyName,primaryContactName,primaryContactEmail,phoneNumber,address,category,engagementStatus,registrationDate,lastInteractionDate,performanceRating,contractEndDate,notes
V1440,Garcia Ltd,Anthony Mckinney,garcia.ltd5@example.com,(481)228-0654x696,"13928 Derrick Common, Lake Julieland, KY 24539",Contract Manufacturing,COMPLETED_ONBOARDED,2023-07-29,2025-04-27T18:13:31.380422,3.9,2027-01-15,Why choice behind detail red kid answer weight card choose way down offer front season run.
V1441,Newman Group,Kristi Murillo,newman.group38@example.com,+1-724-666-1516,"USNV Wilson, FPO AA 28441",Ingredients & Additives,COMPLETED_ONBOARDED,2025-06-18,2025-04-08T18:13:31.380613,3.9,2027-04-22,Too security despite industry house either relate less will.
V1442,Patterson-Greene,William Stein,patterson-greene24@example.com,001-212-875-5423x555,"06492 Potter Lake Apt. 219, West Peterhaven, DC 51343",Logistics & Distribution,OPEN_IN_PROGRESS,2024-08-31,2025-09-24T18:13:31.380887,3.9,2026-08-12,Evening role soldier good read build thing hot create.
V1443,"Hayes, Garrett and Morrison",Ian Roberson,hayes.garrett.and.morrison34@example.com,001-814-831-0519x89683,"478 Doyle Islands Suite 065, Melindachester, AK 36546",Marketing & Advertising,COMPLETED_ONBOARDED,2025-04-24,2024-10-22T18:13:31.381201,4.2,2025-12-26,Plan once inside choose foreign despite trip forget individual.
V1444,"Owen, Martinez and Mathews",Dr. Christina Rios MD,owen.martinez.and.mathews45@example.com,(678)381-8643,"25559 Nicole Junction, Brendabury, VA 18528",Raw Materials (Produce),COMPLETED_ONBOARDED,2023-07-05,2025-04-27T18:13:31.381497,3.3,2027-07-13,Republican social manage eat near politics all play account life chance box.
V1445,Duncan and Sons,Ian Carter,duncan.and.sons48@example.com,838.871.7984x850,"4730 Amy Points, New Paige, IL 97194",Contract Manufacturing,OPEN_IN_PROGRESS,2023-05-26,2025-09-07T18:13:31.381713,2.5,2027-01-14,Song consider hope despite half long think decision give good begin a director.
V1446,Davis LLC,Donald Hubbard,davis.llc10@example.com,498-655-7551x622,"28833 Bartlett Knolls, New Annette, MN 71931",Packaging Solutions,OPEN_IN_PROGRESS,2024-08-07,2025-01-03T18:13:31.381941,4.6,2027-06-11,Food name determine light risk spend change idea traditional small protect their south actually require everybody act the.
V1447,Robertson-Brown,Anne Hayes,robertson-brown50@example.com,+1-863-519-2353x813,"604 Nicholas Port Suite 447, East Lisa, VA 55208",Packaging Solutions,YET_TO_RESPOND,2025-08-23,2025-03-25T18:13:31.382201,1.7,2026-07-21,Southern control through myself respond her ready education catch since debate social.
V1448,Escobar-Sanchez,Michelle Lewis,escobar-sanchez13@example.com,001-507-685-6044x19259,"PSC 2113, Box 5268, APO AA 49570",Packaging Solutions,OPEN_IN_PROGRESS,2024-01-06,2024-12-23T18:13:31.382395,1.2,2027-05-05,Kid later evidence similar especially huge sea about hand that.
V1449,"Hodge, Combs and Miller",Theresa Wilson,hodge.combs.and.miller45@example.com,239.543.3494x047,"7030 Audrey Ville, East Annaview, LA 89934",IT Services,OPEN_IN_PROGRESS,2024-11-13,2025-06-30T18:13:31.382680,4.3,2027-05-05,Situation group day grow should administration our this suggest second view investment cut fire tend wife share eight room expect.
V1450,Wilson-Henderson,Angela Wolf,wilson-henderson19@example.com,427.901.7098x91707,"01991 Cathy Burg, North Ryanview, SC 45065",Logistics & Distribution,YET_TO_RESPOND,2024-07-20,2024-10-31T18:13:31.382933,2.7,2027-10-08,Know or alone position impact group lawyer become front site radio win allow bed off.
V1451,Mcbride-Medina,Michelle Conway,mcbride-medina12@example.com,486-647-2075,"4017 Cordova Harbors Suite 612, Joelton, OK 63226",Ingredients & Additives,OPEN_IN_PROGRESS,2024-11-09,2025-09-30T18:13:31.383248,3.1,2026-10-18,Less history accept player radio peace card draw kitchen ground throughout travel situation natural allow I scene.
V1452,Bell Ltd,Alexander Garner,bell.ltd39@example.com,(566)792-3016x64526,"9927 Evan Courts Suite 471, East Tracieborough, AL 62415",Marketing & Advertising,OPEN_IN_PROGRESS,2025-10-01,2025-05-02T18:13:31.383476,2.4,2026-10-10,Cultural action center strategy force whether statement none seat fight provide.
V1453,"Gibson, Garrett and Vega",Brandon Moss DDS,gibson.garrett.and.vega33@example.com,5902756650,"3435 Emma Highway Suite 335, Mannberg, ME 59041",Logistics & Distribution,OPEN_IN_PROGRESS,2024-05-11,2025-06-20T18:13:31.383787,3.4,2026-12-07,Player benefit more soldier life they seem sure page around some capital add big wrong speak fly leave.
V1454,"Schaefer, Gross and Brooks",Zachary Wilson,schaefer.gross.and.brooks38@example.com,522-827-6238x85776,"Unit 6535 Box 4793, DPO AE 57002",Marketing & Advertising,OPEN_IN_PROGRESS,2024-05-02,2025-02-24T18:13:31.384021,2.5,2026-08-15,Actually hair responsibility protect her study already war miss political spend hotel.
V1455,Hunter-Long,Emily Nguyen,hunter-long15@example.com,001-275-560-3689x4672,"15199 Gibson Heights, East Jessicaport, NH 16298",IT Services,COMPLETED_ONBOARDED,2023-10-26,2024-10-25T18:13:31.384285,1.1,2027-03-28,Contain whether board exist exactly by human remember energy number save wide night prevent ball sign then series should start.
V1456,Brown Group,Katherine Hill,brown.group1@example.com,354.941.0958,"Unit 6323 Box 1976, DPO AE 40472",Packaging Solutions,OPEN_IN_PROGRESS,2025-08-21,2025-08-16T18:13:31.384443,3.1,2026-12-20,Card wonder involve amount hotel Republican available deal force thought.
V1457,"Payne, Kirby and Allen",Amy Perez,payne.kirby.and.allen43@example.com,415-418-1524,"69260 Rhodes Station Suite 205, Lake Christinaville, RI 70089",Contract Manufacturing,OPEN_IN_PROGRESS,2025-01-15,2025-01-30T18:13:31.384754,2.3,2026-08-09,Fill finally quickly language us hold order young current forward center always.
V1458,Adams-Frazier,Billy Harris,adams-frazier50@example.com,001-808-926-9276x8008,"PSC 2066, Box 9512, APO AE 92591",Packaging Solutions,YET_TO_RESPOND,2023-06-27,2025-04-17T18:13:31.384951,3.5,2025-12-21,Citizen receive item might away sort knowledge recognize message financial star economic assume traditional serious war.
V1459,Brown LLC,Christopher Anderson,brown.llc32@example.com,001-564-952-9699x39941,"88579 Stephanie Views, East Joshua, OH 52194",Packaging Solutions,OPEN_IN_PROGRESS,2023-07-31,2025-06-09T18:13:31.385175,3.2,2026-08-07,Exactly nation business result deal consider office two begin your responsibility note.
V1460,Murray-Castro,Ronald Benton,murray-castro5@example.com,761.476.6706x68443,"3844 Thompson Port Suite 622, Lisaport, GA 98501",Ingredients & Additives,COMPLETED_ONBOARDED,2025-07-14,2024-12-26T18:13:31.385451,2.4,2026-11-02,Particularly value call choice those perform painting research apply stuff rather especially become relationship home good less woman drug take.
V1461,Deleon-Mccarthy,Larry Carter,deleon-mccarthy48@example.com,539-598-5340,"891 Arnold Centers Suite 379, New Cory, PW 19582",Logistics & Distribution,YET_TO_RESPOND,2024-04-19,2024-11-10T18:13:31.385721,3.2,2026-10-19,Attorney federal protect wrong character recognize perhaps Mr city.
V1462,Burnett-Weaver,Linda Thompson,burnett-weaver30@example.com,+1-278-400-5485x638,"81795 Turner Villages, Port Alicia, NM 31917",Ingredients & Additives,COMPLETED_ONBOARDED,2024-02-08,2024-11-20T18:13:31.385991,4.6,2027-02-23,Brother left such station citizen discussion various drug product sister cultural top discuss student short job.
V1463,Sandoval-Roberts,Joseph Alvarez,sandoval-roberts46@example.com,225-902-9109,"Unit 7035 Box 7078, DPO AE 53387",Marketing & Advertising,COMPLETED_ONBOARDED,2024-05-21,2025-03-31T18:13:31.386186,1.4,2027-01-06,Challenge audience such should car support today stay watch share fire can relate according pass difference fact third official same however.
V1464,"Dunn, Gonzalez and Gregory",Roy Anderson,dunn.gonzalez.and.gregory7@example.com,793.808.6482x147,"USS Ortiz, FPO AA 44993",Packaging Solutions,OPEN_IN_PROGRESS,2025-03-07,2025-08-25T18:13:31.386463,3.9,2027-02-24,Who assume tax cultural reduce themselves although opportunity whom talk item natural blood though pressure moment across behind.
V1465,Zhang PLC,Aaron Johnson,zhang.plc35@example.com,(943)239-3889x782,"10063 Simpson Crescent Suite 621, Garzachester, UT 57463",Marketing & Advertising,COMPLETED_ONBOARDED,2023-10-01,2024-11-20T18:13:31.386715,2.7,2027-08-08,Hundred property evidence lead perform true opportunity cut away of have girl manage prepare voice husband until message.
V1466,"Lewis, Evans and Lopez",Brandon Jones,lewis.evans.and.lopez23@example.com,+1-886-421-5766x8611,"378 Parker Lights, Rachelshire, TX 02438",Manufacturing Equipment,OPEN_IN_PROGRESS,2024-08-13,2024-12-10T18:13:31.387019,3.9,2027-01-26,Interview sign walk society travel minute mind work create moment lot cause you pattern science stop.
V1467,Mendez Inc,Darlene Little,mendez.inc19@example.com,+1-998-775-2662,"10712 Jones Oval, New Kevinbury, DE 86762",Raw Materials (Produce),OPEN_IN_PROGRESS,2023-03-12,2025-06-06T18:13:31.387255,4.5,2027-01-20,Today seven claim mean data truth perform fall through fast various.
V1468,Chambers and Sons,Becky Jackson,chambers.and.sons27@example.com,337-839-0428x335,"342 Schneider Extension, Harmonmouth, OH 69081",Raw Materials (Produce),YET_TO_RESPOND,2024-10-26,2025-09-09T18:13:31.387499,2.5,2026-05-20,Evening realize art paper hot affect change appear effort person wide east finish.
V1469,"Reyes, Brown and Johnson",Bethany Hurst,reyes.brown.and.johnson41@example.com,684.799.8902x272,"854 Forbes Fall Suite 256, Ericksonburgh, KS 49777",Marketing & Advertising,YET_TO_RESPOND,2025-04-01,2025-05-01T18:13:31.387819,4.4,2026-06-23,Want leave plan not into by today strategy attack baby place establish over decade film six amount old early.
V1470,Adkins-Schultz,Dylan Chen,adkins-schultz10@example.com,(772)293-8044x97452,"USNS Garza, FPO AP 62548",Contract Manufacturing,YET_TO_RESPOND,2024-08-09,2025-03-15T18:13:31.388049,1.2,2025-12-24,Long medical seven cultural since understand commercial boy yes trip example outside everyone free.
V1471,"Gomez, Garrett and Young",Jason Flores,gomez.garrett.and.young20@example.com,(510)297-6420,"6636 Garner Walks Apt. 349, Combsmouth, GA 25177",Manufacturing Equipment,YET_TO_RESPOND,2024-09-23,2025-08-10T18:13:31.388367,1.4,2026-09-13,Bring read brother certainly none once clearly fast result rich international break.
V1472,"Dunn, Holland and Carter",Anna Horn,dunn.holland.and.carter15@example.com,8502086024,"2376 Michael Stravenue Apt. 863, East Melissaview, IA 69653",Packaging Solutions,YET_TO_RESPOND,2025-01-26,2025-03-05T18:13:31.388666,4.0,2026-04-05,Standard too case challenge head guy discover protect model good here strategy front special material body college history close early.
V1473,Rice-Nguyen,Dr. Edward Walker,rice-nguyen42@example.com,(765)347-1630,"8418 Alexander Oval Suite 378, Gregorychester, GA 55949",IT Services,COMPLETED_ONBOARDED,2025-10-08,2025-05-25T18:13:31.388939,4.9,2026-02-13,Manage follow start treat necessary president series budget thousand.
V1474,Gordon Ltd,Matthew Stevens,gordon.ltd27@example.com,569-671-3707x2191,"80742 Stephen Walk, Morrisonton, GU 16336",Contract Manufacturing,COMPLETED_ONBOARDED,2024-05-25,2025-06-05T18:13:31.389174,3.9,2026-07-18,Kind try information structure physical against past kind finish teach use building run.
V1475,"Reyes, Daugherty and Jones",Ebony Bell,reyes.daugherty.and.jones16@example.com,+1-347-210-4228x9156,"18779 Gomez Streets, Davismouth, FM 41185",Manufacturing Equipment,YET_TO_RESPOND,2023-05-26,2025-10-12T18:13:31.389502,4.1,2027-07-20,Option subject person likely would husband door beyond own agreement dog recent once produce to treatment talk.
V1476,Davenport-Marshall,Gregory Powers,davenport-marshall7@example.com,+1-737-520-6794,"86820 Tiffany Camp, Lake Heathermouth, CA 97475",Manufacturing Equipment,YET_TO_RESPOND,2023-03-11,2025-05-07T18:13:31.389758,1.2,2025-11-08,Federal real minute I democratic eye collection art national reason thing fight event truth.
V1477,"Burton, Andrews and Hanson",Richard Herrera,burton.andrews.and.hanson30@example.com,232-337-8640,"65025 Mendez Cliff, Cruzshire, AL 12662",Contract Manufacturing,COMPLETED_ONBOARDED,2023-01-12,2025-09-05T18:13:31.390071,2.6,2027-03-17,Continue rise guess consumer way east consider guy cultural.
V1478,"Owens, Davis and Miller",Michael James,owens.davis.and.miller16@example.com,440.368.2561x69872,"84776 Barker Gardens, East Brian, HI 46898",Ingredients & Additives,COMPLETED_ONBOARDED,2025-06-25,2025-06-22T18:13:31.390376,4.5,2027-09-23,Wonder option fact management teach issue still bad strategy various you information able.
V1479,Wang-Osborne,Karen Flowers,wang-osborne15@example.com,(506)276-1391x714,"9739 Warner Squares, Raymondmouth, MA 46298",IT Services,OPEN_IN_PROGRESS,2025-03-14,2024-11-10T18:13:31.390654,4.1,2026-01-31,Actually high forward want turn every create style relationship sound speak meet peace energy defense everybody feel.
V1480,"Gray, Zimmerman and Gibson",Mr. Brandon Moore PhD,gray.zimmerman.and.gibson47@example.com,515-702-8790,"4591 Henson Hill Suite 173, Wongmouth, NV 36193",Manufacturing Equipment,COMPLETED_ONBOARDED,2024-11-17,2025-03-05T18:13:31.390979,4.0,2026-04-13,Family Democrat throughout turn power stock arm several couple agree develop act themselves could thought able bit.
V1481,Kim LLC,Scott Mcintosh,kim.llc29@example.com,001-765-446-6948x125,"027 Romero Mills, South Samanthaville, IN 33500",Contract Manufacturing,YET_TO_RESPOND,2023-07-21,2025-07-22T18:13:31.391216,4.7,2027-02-14,Still situation fall friend expert ability face just trade most song economic surface.
V1482,"Roman, Mata and Smith",Brian Hernandez,roman.mata.and.smith15@example.com,+1-837-244-5229x06822,"6084 Nicole Springs Apt. 373, East Mark, NJ 33252",Manufacturing Equipment,COMPLETED_ONBOARDED,2023-05-13,2025-09-06T18:13:31.391513,3.6,2027-05-29,Republican take develop instead owner worry wish deal radio free stuff school individual thank more.
V1483,Mcguire-Matthews,Maria Bowers,mcguire-matthews19@example.com,618.940.7802x905,"935 Holly Road Apt. 086, Turnershire, DE 68377",Manufacturing Equipment,OPEN_IN_PROGRESS,2023-12-07,2025-02-06T18:13:31.391785,4.7,2025-11-20,Reason with seven could play recently think stuff serious experience.
V1484,English-Ballard,Ronald Bailey,english-ballard25@example.com,(662)634-8721x865,"14990 Corey Point Suite 025, East William, MO 41946",Packaging Solutions,COMPLETED_ONBOARDED,2024-08-10,2025-04-16T18:13:31.392047,2.6,2025-11-17,Reach head different want safe feel sound know wear.
V1485,Jackson-Vargas,Joyce Arellano,jackson-vargas40@example.com,(821)318-3451,"5356 Lawrence Hollow, Lake Richardport, MD 10528",Marketing & Advertising,YET_TO_RESPOND,2022-12-15,2025-09-11T18:13:31.392304,4.0,2026-11-07,Argue area exist tend group pattern painting these health us.
V1486,Gordon and Sons,Sarah Morrow,gordon.and.sons12@example.com,498.794.1918,"6207 Cory Expressway Apt. 773, New Anthony, PR 65780",Ingredients & Additives,OPEN_IN_PROGRESS,2023-10-02,2025-08-09T18:13:31.392554,3.0,2026-11-16,Middle talk behind drug worry nice within three pressure practice sit enter stage cover north.
V1487,"Foley, Brown and Ware",Gerald Baldwin,foley.brown.and.ware6@example.com,794.966.3819x9229,"7674 Susan Manor, West Bettyside, AZ 72941",Packaging Solutions,YET_TO_RESPOND,2023-03-26,2025-07-03T18:13:31.392850,3.8,2026-01-18,This occur toward five prevent voice that wait avoid relationship family ten agency appear ever despite remain customer.
V1488,Williams-Mcdonald,Karen Powell,williams-mcdonald8@example.com,351-439-1225x52188,"29257 Hunter Course, Port Robynhaven, RI 87804",Contract Manufacturing,YET_TO_RESPOND,2024-03-29,2025-08-09T18:13:31.393112,2.3,2026-03-12,Send meeting somebody collection model course buy mother production field professional as happen local push everyone paper court design.
V1489,"Allen, Smith and Singleton",Wendy Wallace,allen.smith.and.singleton7@example.com,(259)347-0804x824,"225 Lara Curve, Mooremouth, NY 76770",Manufacturing Equipment,YET_TO_RESPOND,2022-11-03,2025-03-26T18:13:31.393451,3.4,2027-09-05,Energy girl agree simply similar Democrat east relationship cell tonight sister camera.
V1490,"Padilla, Rios and Moore",Kelly Stark,padilla.rios.and.moore15@example.com,+1-385-991-8954x065,"4981 Nathan Highway, Tiffanyfurt, CO 03442",Marketing & Advertising,OPEN_IN_PROGRESS,2023-11-29,2025-01-13T18:13:31.393747,1.9,2026-06-02,Land democratic whose believe per law tough fish which.
V1491,"Lowe, Wolf and Reynolds",Scott Rice,lowe.wolf.and.reynolds47@example.com,001-914-346-6143x97228,"PSC 4515, Box 5043, APO AA 41710",Packaging Solutions,COMPLETED_ONBOARDED,2022-10-30,2025-02-24T18:13:31.393982,1.7,2027-07-19,High southern improve course section should dinner citizen without space you crime speak into support.
V1492,Jarvis-Williams,Angela Wiggins,jarvis-williams45@example.com,982-867-3580x42431,"93082 Jackson Shoal, Paulside, AR 11683",Contract Manufacturing,YET_TO_RESPOND,2025-06-27,2025-04-03T18:13:31.394248,4.2,2025-12-11,Rich responsibility book lead nice positive affect wonder agree letter tell clearly table people entire others national spend.
V1493,Scott PLC,Jacob Smith,scott.plc45@example.com,(610)413-5614x0987,"3263 Mackenzie Run Apt. 701, Codyville, KS 61604",Logistics & Distribution,OPEN_IN_PROGRESS,2023-06-03,2024-11-24T18:13:31.394480,2.3,2025-11-27,Husband management agent will as training buy phone democratic baby because Congress last ago follow.
V1494,"Odonnell, Sawyer and Duncan",Karen Atkins,odonnell.sawyer.and.duncan20@example.com,(916)890-4582,"74363 Medina Ports Apt. 945, Kimberlyland, DC 77777",Packaging Solutions,OPEN_IN_PROGRESS,2024-11-02,2025-03-25T18:13:31.394789,3.8,2025-10-30,Industry usually Congress rise dark government mind take piece bank take.
V1495,Sheppard Inc,Kristin Russell,sheppard.inc37@example.com,(459)212-8882,"914 Sara Roads, Brandymouth, DE 95132",IT Services,YET_TO_RESPOND,2023-05-26,2025-10-16T18:13:31.395010,1.5,2026-09-24,Cup main perform small myself floor attorney represent information development great suffer impact debate.
V1496,Mayo Group,Connie Beard,mayo.group47@example.com,951.919.4016,"18635 Evans Curve, Richardside, NV 94553",Contract Manufacturing,COMPLETED_ONBOARDED,2025-06-11,2025-04-28T18:13:31.395243,1.1,2025-11-17,Mrs guess idea environment data college research table hour.
V1497,Hall PLC,Alexander Adams,hall.plc11@example.com,683.216.8997x8676,"35121 Strickland Island, Lake Claire, NV 66772",Logistics & Distribution,YET_TO_RESPOND,2024-12-06,2025-08-02T18:13:31.395486,2.1,2026-07-13,Large whose them tough really compare compare share opportunity.
V1498,"Griffin, Solis and Davis",Theodore Hansen,griffin.solis.and.davis3@example.com,(370)246-2619x361,"00320 Colleen Ridges Apt. 113, Loganview, FM 42360",Marketing & Advertising,OPEN_IN_PROGRESS,2025-05-03,2025-10-11T18:13:31.395786,1.5,2026-04-23,Ok question behind would low positive create phone major movie age face bank police today middle.
V1499,"Moore, Chambers and Mueller",Robert Yang,moore.chambers.and.mueller28@example.com,658-509-5136,"084 Cardenas Avenue Apt. 484, East Michael, MD 93965",Marketing & Advertising,OPEN_IN_PROGRESS,2023-09-04,2025-05-23T18:13:31.396092,1.3,2027-07-07,Than part authority fine collection head different instead so occur pass well success catch tough central lead movement research beyond bank.
V1500,"Bullock, Obrien and White",Angela Fox,bullock.obrien.and.white27@example.com,(709)767-5601,"604 Cody Views, Howeshire, RI 98515",Packaging Solutions,OPEN_IN_PROGRESS,2023-11-11,2025-02-22T18:13:31.396394,1.3,2027-05-30,Rich financial draw according boy thing central physical finish value director head instead.
